TimePoint,NO,NO2,NOx,SO2,O3,PM2.5,PM10,WindD,WindS,Temperature,Humidity,Pressure,Precipitation,PrecipitationM,Radiation
9/17/2016 19:00,3.87,58.89,62.77,5.27,9.69,24.94,52.3,145.52,1.46,22.41,62.53,1013.08 ,0.01,0.3,435.13
9/17/2016 20:00,1.92,42.55,44.47,2.93,12.01,23.83,42.83,202.38,2.19,19.39,87.88,1014.29 ,1.02,1.6,622.68
9/17/2016 21:00,1.19,30.26,31.45,2.69,28.13,23.27,31.79,182.25,1.88,18.8,90.62,1014.90 ,0.54,1.6,640.45
9/17/2016 22:00,1.48,27.17,28.66,2.46,28.06,23.38,29.13,237.68,0.71,18.57,92.12,1014.81 ,0.93,1.7,651.87
9/17/2016 23:00,0.96,26.77,27.73,2.39,27.21,25.2,30.55,198.13,1.23,18.37,92.62,1014.46 ,0.51,1.6,654.78
9/18/2016 0:00,1.22,37.59,38.81,2.47,15.27,24.14,29.49,72.48,1.11,18.28,92.95,1014.36 ,0.52,0.9,656.42
9/18/2016 1:00,1.49,32.98,34.47,2.33,17.85,25.96,31.42,28.02,1.64,18.22,93.03,1014.57 ,0.2,0.8,655.48
9/18/2016 2:00,1.01,18.74,19.75,2.28,32.04,18.72,22.97,60.83,1.15,17.91,92.63,1014.68 ,0.01,0.4,651.17
9/18/2016 3:00,0.94,18.13,19.08,2.36,34.3,20.7,24.61,66.53,1.02,18.04,91.03,1014.47 ,0,0,641.63
9/18/2016 4:00,0.96,21.94,22.9,2.2,25.73,19.55,23.14,98.15,1.23,18.17,90.52,1014.49 ,0,0,634.93
9/18/2016 5:00,1.14,28.66,29.8,2.12,13.38,19.36,23.9,203.33,1.18,18.3,91.4,1014.31 ,0,0,642.55
9/18/2016 6:00,2.09,27.72,29.81,2.34,17.13,21.87,26.22,230.82,1.15,18.28,90.27,1014.70 ,0,0,633.48
9/18/2016 7:00,3.42,24.88,28.3,2.45,26.86,23.28,28.02,191.7,1.09,18.61,85.57,1014.85 ,0,0,600.75
9/18/2016 8:00,5.22,30.08,35.29,2.66,25.39,18.35,25.9,166.03,1.2,19.49,81.63,1015.10 ,0,0,575.95
9/18/2016 9:00,6.64,33.29,39.93,2.77,24.61,21.67,31.46,223.08,1.13,19.84,79.87,1015.41 ,0,0,561.73
9/18/2016 10:00,5.87,29.03,34.9,2.99,36.21,23.27,33.46,152.67,1.23,20.69,73.55,1015.35 ,0,0,518.87
9/18/2016 11:00,5.27,30.9,36.17,3.34,39.2,18.6,29.09,119.7,1.3,21.36,67.23,1014.99 ,0,0,472.65
9/18/2016 12:00,4.87,29.09,33.96,3.46,43.04,15.53,27.97,114.15,1.43,21.57,65.88,1014.58 ,0,0,458.97
9/18/2016 13:00,3.6,26.58,30.18,3.4,52,17.96,31.25,98.4,1.38,22.01,62.98,1014.08 ,0,0,438.75
9/18/2016 14:00,3.12,30.54,33.66,3.47,46.78,17.29,31.08,65.87,2,21.71,63.07,1013.86 ,0,0,438.85
9/18/2016 15:00,2.33,27.82,30.15,2.86,38.98,15.8,30.26,34.78,2.9,20.52,65.52,1014.19 ,0,0,458.23
9/18/2016 16:00,2.52,27.79,30.31,2.39,34.8,8.08,18.39,183.58,1.46,19.45,70.15,1014.39 ,0.07,0.1,492.67
9/18/2016 17:00,5.16,41.92,47.08,2.48,18.43,6.53,18.62,299.25,1.35,19.28,73.45,1014.40 ,0,0.1,516.3
9/18/2016 18:00,10.98,52.54,63.52,2.37,5.64,10.57,24.77,303.07,1.2,18.58,78.17,1014.75 ,0,0,551.32
9/18/2016 19:00,6.23,52.29,58.52,2.52,7.32,14.54,29.15,276.83,1.21,17.71,78.28,1015.22 ,0,0,551.23
9/18/2016 20:00,4.12,53.15,57.26,2.4,7.57,14.1,26.42,149.27,1.13,17.36,75.93,1015.86 ,0,0,537.78
9/18/2016 21:00,2.67,41.62,44.29,2.39,11.12,16.55,27.81,308.87,1.3,17.17,79.27,1016.31 ,0,0,562.97
9/18/2016 22:00,8.31,40.41,48.72,2.4,4.54,14.42,23.86,245.12,1.34,16.97,82.78,1016.62 ,0,0,590.97
9/18/2016 23:00,10.97,41.77,52.75,2.41,4.07,12.71,23.61,231.27,1.59,16.65,81.48,1016.80 ,0,0,575.17
9/19/2016 0:00,7.43,39.68,47.12,2.52,4.59,12.66,22.12,272.35,0.97,15.89,81.97,1016.85 ,0,0,584.65
9/19/2016 1:00,7.68,37.91,45.6,2.39,4.51,7.12,16.47,131.05,1.09,15.52,83.3,1016.92 ,0,0,591.08
9/19/2016 2:00,17.11,36.14,53.25,2.34,3.8,7.22,16.07,273.27,0.95,14.57,88.3,1017.03 ,0,0,624.02
9/19/2016 3:00,27.72,41.12,68.84,2.52,3.84,1.87,9.25,198.32,1.39,14.82,82.53,1017.15 ,0,0,579.35
9/19/2016 4:00,23.6,41.36,64.96,2.46,3.84,2.29,11.26,176.9,1.28,14.53,80.97,1017.31 ,0,0,568.32
9/19/2016 5:00,8.56,39.17,47.73,2.46,7.29,6.52,14.94,22.83,1.19,14.43,79.57,1017.59 ,0,0,558.8
9/19/2016 6:00,10.49,37.62,48.11,2.52,12.66,8.57,17.16,98.12,1.51,14.51,73.73,1017.79 ,0,0,517.83
9/19/2016 7:00,10.37,29.63,40.01,2.7,29.68,4.91,15.06,180.2,2.96,16.81,55.02,1018.23 ,0,0,385.65
9/19/2016 8:00,8.13,23.79,31.92,2.88,39.73,1.82,13.71,135.1,2.7,18.56,51.8,1018.42 ,0,0,368.57
9/19/2016 9:00,6.17,22.47,28.64,2.88,48.94,0,12.7,33.78,2.42,20.28,46.8,1018.64 ,0,0,331.55
9/19/2016 10:00,3.19,17.38,20.58,2.77,63.22,3.43,14.89,67.67,2.73,21.5,42.25,1018.37 ,0,0,295.27
9/19/2016 11:00,2.01,14.63,16.64,2.73,76.15,2.97,13.83,158.63,2.51,22.61,39.45,1017.56 ,0,0,272.23
9/19/2016 12:00,1.76,13.88,15.64,2.74,84.14,3.13,10.99,102.48,2.69,23.53,36.42,1016.70 ,0,0,247.83
9/19/2016 13:00,1.54,13.38,14.92,2.58,94.61,6.79,15.08,275.08,2.41,24.32,33.28,1015.85 ,0,0,226.6
9/19/2016 14:00,1.86,13.72,15.57,2.61,95.77,9.08,16.23,187.17,1.77,25.12,32.12,1015.03 ,0,0,222.1
9/19/2016 15:00,1.93,13.51,15.45,2.42,94.45,8.28,15.58,142.3,2.17,25.25,32.83,1014.52 ,0,0,224.37
9/19/2016 16:00,1.58,15.94,17.53,2.56,90.63,7.98,14.68,126.7,1.49,25.4,32.07,1014.27 ,0,0,212.98
9/19/2016 17:00,1.52,20.96,22.48,2.48,83.14,9.02,16.87,272.1,1.01,25.07,33.3,1014.26 ,0,0,221.9
9/19/2016 18:00,1.29,24.29,25.59,2.37,60.09,4.49,12.44,153.45,0.5,21.51,46.43,1014.27 ,0,0,320.93
9/19/2016 19:00,0.9,28.48,29.39,2.39,41.31,12.16,25.13,174.68,0.23,19.02,58.75,1014.59 ,0,0,412.53
9/19/2016 20:00,4.53,71.56,76.09,2.83,11.33,16.64,32.2,219.72,0.93,18.49,56.25,1015.14 ,0,0,394.27
9/19/2016 21:00,4.4,76.89,81.29,3.04,7.41,20.89,44.14,192.6,0.69,17.98,58.5,1015.23 ,0,0,409.88
9/19/2016 22:00,4.11,71.78,75.89,2.73,6.5,18.17,38.18,158.83,0.27,16.65,66.57,1015.32 ,0,0,472.12
9/19/2016 23:00,24.22,65.25,89.47,2.71,4.59,18.93,39.81,220.13,0.18,15.97,76.1,1015.41 ,0,0,542.38
9/20/2016 0:00,57.6,60.16,117.76,3.03,4.98,21.25,43.88,194.13,0.3,15.38,80.15,1015.46 ,0,0,571.62
9/20/2016 1:00,52.68,54.67,107.34,3.15,4.28,24.32,46.83,192.9,0.7,15.07,81.63,1015.69 ,0,0,577.58
9/20/2016 2:00,37.38,51.94,89.33,2.99,3.92,20.33,44.4,210.83,1.38,15.6,75.43,1015.77 ,0,0,525.65
9/20/2016 3:00,12.74,45.84,58.58,2.68,4.23,17.53,35.72,47.62,1.47,15.61,71.32,1015.81 ,0,0,506.3
9/20/2016 4:00,5.64,34.11,39.76,2.79,14.03,10.99,22.51,25.37,1.87,15.37,69.75,1015.92 ,0,0,492.68
9/20/2016 5:00,3.95,34.48,38.43,2.46,13.63,6.7,16.14,16.37,1.51,15.25,69.93,1016.02 ,0,0,492.28
9/20/2016 6:00,19.66,41.48,61.13,2.54,8.17,9.28,25.83,126.83,1.25,14.77,74.73,1016.27 ,0,0,524.28
9/20/2016 7:00,41.9,43.26,85.15,3.93,11.41,15.02,40.77,136.47,1.75,16.96,67.45,1016.47 ,0,0,475.77
9/20/2016 8:00,33.25,40.6,73.85,4.21,19.2,15.87,38.92,217.15,2.27,19.16,57.35,1016.81 ,0,0,407.9
9/20/2016 9:00,18.91,36.67,55.58,4.13,33.21,12.4,32.1,134.8,1.87,21.38,50.78,1016.84 ,0,0,359.05
9/20/2016 10:00,12.08,37.32,49.39,4.2,51.88,16.68,38.17,115.92,1.29,23.86,43.2,1016.48 ,0,0,302.3
9/20/2016 11:00,5.43,31.6,37.04,4.14,76.73,15.14,34.28,216.78,1.22,25.32,34.85,1015.74 ,0,0,236.47
9/20/2016 12:00,4.03,29.43,33.46,4.08,88.63,15.06,30.46,180.93,1.77,26.54,28.18,1014.86 ,0,0,195.15
9/20/2016 13:00,3.32,27.29,30.61,4.59,101.6,16.12,33.32,161.38,1.87,27.04,26.98,1013.98 ,0,0,178.97
9/20/2016 14:00,3.04,24.84,27.88,4.93,118.43,15.82,34.72,197.83,2.06,27.27,25.6,1013.34 ,0,0,173.87
9/20/2016 15:00,2.67,22.77,25.43,5.07,125.26,18.96,36.17,182.95,2.14,27.08,25.98,1012.91 ,0,0,174.78
9/20/2016 16:00,1.77,23.42,25.19,5.09,127.33,17.44,35.13,187.02,2.09,26.54,27.05,1012.89 ,0,0,183.77
9/20/2016 17:00,1.16,35.31,36.48,5.11,122.02,17.61,36.89,175.08,2.04,25.19,30.95,1012.83 ,0,0,209.37
9/20/2016 18:00,1.06,42.22,43.28,4.87,109.48,19.03,42.27,178.55,1.62,23.45,35.62,1012.98 ,0,0,241.02
9/20/2016 19:00,0.93,52.39,53.31,4.33,83.43,19.32,41.98,177.42,1.33,21.9,39.88,1013.39 ,0,0,272.97
9/20/2016 20:00,0.95,66.98,67.93,4.5,59.63,28.45,51.34,182.17,1.32,21.06,43.2,1013.88 ,0,0,298.28
9/20/2016 21:00,0.93,77.85,78.77,4.54,43.79,29.4,53.41,187.78,1.09,19.91,47.58,1013.74 ,0,0,330.98
9/20/2016 22:00,6.33,109.88,116.22,4.4,8.63,37.25,64.39,174.22,0.94,18.98,54.82,1013.72 ,0,0,386.05
9/20/2016 23:00,13.35,114.06,127.4,5.18,5.11,46.33,83.62,167.83,0.95,18.65,57.38,1013.79 ,0,0,401.83
9/21/2016 0:00,5.53,105.55,111.08,6.04,10.13,45.71,88.28,175.63,1.16,19.49,51.93,1013.46 ,0,0,360.68
9/21/2016 1:00,16.37,109,125.37,6.27,4.87,47.01,87.4,186.33,1.29,19.41,53.58,1013.56 ,0,0,374.62
9/21/2016 2:00,18.13,99.91,118.04,6.57,4.57,48.47,88.4,185.53,0.94,18.61,57.58,1013.54 ,0,0,403.33
9/21/2016 3:00,19.18,93.45,112.62,5.87,4.44,45.53,82.7,173.28,0.92,17.95,61.78,1013.53 ,0,0,433.38
9/21/2016 4:00,57.57,91.13,148.7,5.8,4.81,47.23,83.48,193.28,0.8,17.81,66.13,1013.69 ,0,0,463.92
9/21/2016 5:00,81.16,88.66,169.82,5.3,4.57,52.12,105.03,211.33,1.13,17.98,68.33,1013.94 ,0,0,481.08
9/21/2016 6:00,71.99,79.4,151.39,5,4.64,46.98,100.22,246.27,1.26,17.75,70.18,1014.48 ,0,0,489.05
9/21/2016 7:00,65.6,72.03,137.63,4.72,6.29,41.47,86.84,122.02,0.92,17.41,76.95,1014.80 ,0.34,0.4,540.53
9/21/2016 8:00,67.33,82.6,149.93,5.76,10.43,49.42,92.86,304.93,1.24,18.78,71.28,1015.14 ,0.01,0.4,502.42
9/21/2016 9:00,57.51,87.56,145.07,6.26,11.54,62.24,115.85,247.13,1.21,19.97,65.32,1015.67 ,0,0,458.03
9/21/2016 10:00,45.58,82.74,128.32,6.07,14.83,64.52,117.83,130.65,1.9,20.09,65.57,1015.54 ,0,0,458.42
9/21/2016 11:00,38.75,84.56,123.31,6.59,18.94,67.25,120.58,99.55,1.81,20.27,65.4,1015.04 ,0,0,457.9
9/21/2016 12:00,28.51,79.58,108.09,7.59,31.42,77.54,132.65,181.08,2.09,20.84,63.43,1014.59 ,0,0,448.63
9/21/2016 13:00,21.06,86.87,107.93,8.19,37.88,79.84,130.16,80.43,1.65,21.96,59.6,1013.75 ,0,0,418.05
9/21/2016 14:00,17.7,97.37,115.07,8.63,41.5,88.42,138.99,114.7,1.44,22.68,57.37,1013.00 ,0,0,398.12
9/21/2016 15:00,11.26,102.1,113.36,8.35,42.32,93.58,149.16,135.85,1.39,22.82,56.98,1012.59 ,0,0,396.6
9/21/2016 16:00,7.39,100.72,108.11,8.47,42.83,94.4,151.5,55.22,1.22,22.84,57.85,1012.51 ,0,0,400.45
9/21/2016 17:00,2.18,83.6,85.77,8.75,67.49,85.28,138.74,97.3,0.99,22.39,55.6,1012.29 ,0,0,386.25
9/21/2016 18:00,0.99,86.05,87.04,6.66,44.19,83.36,135.23,51.22,1.01,21.55,62.78,1012.50 ,0,0,441.92
9/21/2016 19:00,1.21,84.14,85.35,5.44,23.86,85.23,136.46,96.07,1.47,20.64,67.18,1012.99 ,0,0,474.47
9/21/2016 20:00,1.08,78.52,79.6,5.06,20.52,70.37,113.24,124.18,1.57,19.91,68.93,1013.31 ,0,0,483.42
9/21/2016 21:00,1.13,82.82,83.94,5.07,15.51,70.43,110.17,290.67,1.12,19.37,69.98,1013.18 ,0,0,492.51
9/21/2016 22:00,2.57,82.67,85.24,4.8,12.98,73.36,111.73,159.73,1.18,18.67,72.1,1013.12 ,0,0,510.6
9/21/2016 23:00,6.3,84.53,90.82,4.85,9.95,80.44,115.98,51.97,1.07,18.09,74.53,1012.86 ,0,0,523.9
9/22/2016 0:00,8.59,87.04,95.63,4.28,6.13,88.31,132.29,45.1,1.31,17.96,76.03,1012.38 ,0,0,537.28
9/22/2016 1:00,4.88,80.93,85.81,4.33,7.5,84.34,127.19,30.75,1.29,17.67,76.53,1012.03 ,0,0,540.72
9/22/2016 2:00,2.64,68.38,71.03,4.31,9.89,84.53,120.72,146.1,1.14,17.31,78.4,1011.73 ,0,0,554.6
9/22/2016 3:00,9.96,68.85,78.81,3.71,4.23,82.29,114.31,213.73,1.06,16.9,81.23,1011.50 ,0,0,576.28
9/22/2016 4:00,12.43,65.36,77.79,3.69,3.83,80.54,112.54,265.32,1.19,16.53,83.43,1011.46 ,0,0,592.82
9/22/2016 5:00,9.69,58.83,68.52,3.36,7.07,80.73,111.64,89.87,1.07,16.21,84.45,1011.43 ,0,0,599.6
9/22/2016 6:00,13.95,55.94,69.89,3.54,9.83,73.06,103.44,184.9,1.31,16.3,82.93,1011.63 ,0,0,585
9/22/2016 7:00,21.28,57.09,78.38,4.52,13.72,88.87,123.03,181.48,1.81,17.63,76.93,1011.65 ,0,0,546.8
9/22/2016 8:00,14.73,51.02,65.75,6.14,30.09,87.48,123,133.38,1.66,19.41,69.47,1011.48 ,0,0,493.8
9/22/2016 9:00,6.69,44.57,51.25,8.17,50.93,76.43,109.62,142.12,2.01,20.66,65.6,1011.42 ,0,0,461.8
9/22/2016 10:00,4.82,43.29,48.1,11.84,75.91,81.29,117.85,56.87,2.2,21.58,63.22,1011.10 ,0,0,441.55
9/22/2016 11:00,4.57,45.34,49.91,13.92,90.77,91.11,131.63,162.03,1.78,22.45,60.67,1010.42 ,0,0,423.5
9/22/2016 12:00,4.01,51.33,55.33,15.62,103.09,102.9,145.69,150.38,1.58,23.67,56.95,1009.74 ,0,0,395.47
9/22/2016 13:00,3.88,52.34,56.22,13.99,114.29,105.36,147.96,216.13,2.1,23.88,57.35,1008.88 ,0,0,400.25
9/22/2016 14:00,2.81,55.46,58.27,13.78,127.57,106.94,151.47,126.25,1.37,24.48,55.07,1007.95 ,0,0,377.57
9/22/2016 15:00,2.26,58.96,61.22,13.09,134.37,112.9,160.67,246.93,1.36,24.74,54.53,1007.19 ,0,0,374.5
9/22/2016 16:00,1.14,65.32,66.46,11.4,132.22,115.94,167.57,205.68,1.4,24.2,56.62,1007.04 ,0,0,391.78
9/22/2016 17:00,1.02,73.11,74.13,10.52,118.38,119.76,174.93,77.7,1.1,23.63,59,1007.22 ,0,0,407.12
9/22/2016 18:00,0.91,82.04,82.95,9.12,90.39,117.38,171.96,302.88,0.82,22.83,60.55,1007.39 ,0,0,423.03
9/22/2016 19:00,0.98,94.27,95.24,7.18,54.31,117.27,169.41,212.48,0.88,21.44,66.23,1007.54 ,0,0,464.43
9/22/2016 20:00,0.93,79.44,80.38,6.21,51.63,124.46,175.85,61.33,0.6,20.58,70.5,1007.92 ,0,0,494.27
9/22/2016 21:00,1.05,97.34,98.39,6.46,32.96,128.31,176.11,249.02,1.14,20.56,71.45,1008.09 ,0,0,500.15
9/22/2016 22:00,1.06,75.91,76.97,5.73,36.06,125.96,181.29,305.8,1.72,21.12,71.48,1008.52 ,0.05,0.3,500.13
9/22/2016 23:00,0.78,43,43.78,3.67,71.84,112.54,148.68,231.83,1.39,19.75,85.8,1008.56 ,1.6,4.3,606.15
9/23/2016 0:00,0.74,30.93,31.67,2.93,93.42,111.75,130.17,194.22,1.54,18.77,92.07,1007.90 ,2.29,4.9,653.83
9/23/2016 1:00,0.78,28.06,28.84,2.61,75.96,78,90.6,210.12,0.82,18.54,92.47,1007.75 ,0.05,2.8,652.57
9/23/2016 2:00,0.96,37.77,38.74,2.49,54.27,64.22,73.96,37.8,0.94,18.33,93.45,1007.25 ,0,0,658.93
9/23/2016 3:00,0.78,39.5,40.28,2.41,40.89,77.05,90.67,127.75,0.86,18.28,94,1006.84 ,0,0,664
9/23/2016 4:00,0.81,33.91,34.73,2.35,38.33,85.51,102.45,209.78,0.75,17.92,94.6,1007.24 ,0,0,671.1
9/23/2016 5:00,0.78,29.53,30.31,2.33,42.96,90.98,109.6,173.45,0.96,17.69,94.9,1007.52 ,0,0,671.67
9/23/2016 6:00,1.46,38.32,39.79,2.58,37.96,97.6,119.77,266.35,1.03,17.56,95,1007.62 ,0,0,652.22
9/23/2016 7:00,3.14,40.23,43.36,2.71,49.01,112.38,138.32,257.33,1.25,17.91,93.93,1007.59 ,0,0,662.32
9/23/2016 8:00,4.69,45.66,50.35,3.08,63.27,136.82,157.88,244.23,1.56,19.24,88.8,1007.63 ,0,0,627.65
9/23/2016 9:00,4.02,42.87,46.89,4,85.17,138.86,157.86,152.93,1.4,21.05,80.13,1007.77 ,0,0,556.73
9/23/2016 10:00,2.2,31.24,33.43,5.35,129.09,122.07,140.33,137.67,1.15,22.83,69.67,1007.58 ,0,0,489.07
9/23/2016 11:00,2.07,33.5,35.57,6.6,159.43,114.44,133.28,238.97,1.1,24.39,63.55,1006.90 ,0,0,443.6
9/23/2016 12:00,2.38,41.29,43.67,6.67,172.58,127.19,149.64,156.38,1.02,25.59,60.15,1006.22 ,0,0,420.3
9/23/2016 13:00,2.3,42.41,44.71,6.21,198.46,129.73,156.06,185.45,1.71,26.35,56.83,1005.62 ,0,0,394.07
9/23/2016 14:00,1.93,42.44,44.37,7.24,224.8,133.01,164.17,165.43,1.71,26.68,55.23,1005.07 ,0,0,381.78
9/23/2016 15:00,1.83,41.86,43.69,6.54,235.19,135.67,169.09,155.48,1.66,26.62,55.05,1004.58 ,0,0,382.3
9/23/2016 16:00,1.39,35.46,36.86,5.98,232.49,124.38,154.47,181.1,1.71,26.42,55.13,1004.43 ,0,0,376.92
9/23/2016 17:00,0.93,35.07,36.01,5.06,193.97,100.68,128.73,174.25,1.7,25.24,60.28,1004.42 ,0,0,416.1
9/23/2016 18:00,0.81,42.18,42.98,4.89,176.87,100.34,130.97,175.52,1.45,24.23,64.52,1004.68 ,0,0,449.23
9/23/2016 19:00,0.76,53.24,54,4.85,131.24,114.52,153.72,176.35,1.18,23.04,69.37,1005.10 ,0,0,480.95
9/23/2016 20:00,0.81,59.18,59.99,5.95,128.06,126.14,174.46,175.8,1.08,22.27,72,1005.57 ,0,0,500.4
9/23/2016 21:00,0.79,64.31,65.1,6.55,111.52,142.39,197.95,172.3,1.03,22.07,71.27,1005.69 ,0,0,498.32
9/23/2016 22:00,1.07,90.02,91.09,5.63,61.48,148.15,208.12,154.75,0.59,21.68,73.47,1006.09 ,0,0,514.45
9/23/2016 23:00,1.71,111.32,113.03,5.42,31.8,158.4,223.73,115.77,1.44,21.95,74.35,1006.78 ,0,0,520.7
9/24/2016 0:00,1.49,94.47,95.96,5.54,42.53,172.29,243.33,125.23,1.65,21.7,74.68,1006.92 ,0,0,522.22
9/24/2016 1:00,0.86,41.91,42.76,4.46,84.03,151.71,209.74,190.58,1.59,21.59,70.65,1007.29 ,0.02,0.7,493.2
9/24/2016 2:00,1.05,36.49,37.55,2.71,60.49,49.26,69.34,189.8,1.26,19.86,83.6,1005.68 ,1.23,1.4,589.9
9/24/2016 3:00,0.74,37.17,37.91,2.32,40.63,39.27,50.45,308.57,0.81,19.03,90.22,1005.44 ,0.02,1.4,639.65
9/24/2016 4:00,0.87,40.89,41.76,2.25,29.97,31.37,40.22,259.63,0.77,18.56,90.45,1005.19 ,0,0,640.52
9/24/2016 5:00,1,44.39,45.39,2.27,23.4,20.06,28.28,293.13,0.82,18.27,91.57,1005.21 ,0,0,647.73
9/24/2016 6:00,8.62,58.32,66.93,2.27,10.51,24.3,31.2,119.13,0.83,18.14,91.55,1005.10 ,0,0,647.55
9/24/2016 7:00,12.98,60.18,73.15,2.49,17.16,24.87,33.43,113.88,0.75,18.91,89.67,1005.21 ,0,0,631.45
9/24/2016 8:00,12.26,56.7,68.96,2.56,32.6,34.34,47.81,88.82,1.19,20.66,80.43,1005.26 ,0,0,567.33
9/24/2016 9:00,9.39,52.71,62.1,3.1,50.54,49.62,66.44,143.68,1.09,22.51,71.68,1005.42 ,0,0,504.68
9/24/2016 10:00,10,62.52,72.52,4.18,62.83,60.15,83.8,186.42,0.88,24.47,64.57,1005.25 ,0,0,453.03
9/24/2016 11:00,4.74,54.77,59.52,6.11,111.52,77.06,112.14,198.58,1.19,25.44,60.43,1004.75 ,0,0,417.43
9/24/2016 12:00,3.23,51.42,54.65,8.41,148.73,104.54,153.38,155.35,1.23,26.66,57,1004.09 ,0,0,399.6
9/24/2016 13:00,2.17,44,46.17,9.78,187.42,124.68,185.31,167.5,1.72,27.22,55.85,1003.30 ,0,0,390.68
9/24/2016 14:00,1.96,41.02,42.99,10.69,216.3,139.24,204.03,179.77,1.82,27.67,54.5,1002.67 ,0,0,380.25
9/24/2016 15:00,1.6,35.34,36.94,9.69,234.93,158.66,225.36,197.83,1.73,27.81,54.97,1002.60 ,0,0,383.55
9/24/2016 16:00,1.35,35.86,37.2,8.15,218.53,163.79,229.02,183.18,1.72,26.94,58.6,1002.71 ,0,0,411.02
9/24/2016 17:00,0.93,43.94,44.87,6.92,198.28,169.59,239,184.32,1.57,25.99,62.45,1002.98 ,0,0,430.6
9/24/2016 18:00,0.84,57.56,58.41,5.67,151.37,181.35,258.62,174.8,1.11,24.99,67.75,1003.36 ,0,0,472.93
9/24/2016 19:00,0.76,58.71,59.47,5,120.62,188.21,268.33,176.43,1.15,23.9,72.88,1003.85 ,0,0,508.37
9/24/2016 20:00,0.7,58.81,59.51,4.87,100.68,189.73,269.29,192.37,0.61,23.24,74.98,1004.46 ,0,0,523.13
9/24/2016 21:00,0.71,51.22,51.93,3.78,68.68,181.82,252.46,193.22,0.13,22.3,80.22,1004.96 ,0,0,565.25
9/24/2016 22:00,4.55,109.1,113.64,3.42,10.71,187.36,251.74,88.88,0.59,21.83,84.18,1005.37 ,0,0,592.72
9/24/2016 23:00,7.59,124.13,131.72,4.55,8.24,207.51,287.73,61.35,1.11,22.34,81.28,1005.74 ,0,0,568.9
9/25/2016 0:00,3.91,113.73,117.64,5.41,13.14,220.46,312.83,38.12,0.86,22.3,79.58,1005.96 ,0,0,556.75
9/25/2016 1:00,1.13,79.77,80.9,4.98,44.76,218.07,298.23,52.42,0.78,21.68,81.63,1006.27 ,0,0,572.25
9/25/2016 2:00,1.62,87.37,88.99,4.16,19.11,215.58,287.03,140.63,0.95,21.39,84.15,1006.49 ,0,0,589.33
9/25/2016 3:00,1.02,63.68,64.7,3.38,44.62,212.65,279.4,19.07,1.31,21.14,86,1006.85 ,0,0,605.32
9/25/2016 4:00,0.76,48.68,49.43,3.25,68.92,197.04,258.02,11.1,1.57,20.84,85.78,1007.28 ,0,0,602.77
9/25/2016 5:00,0.86,49.19,50.05,2.98,69.7,181.69,239.43,24.95,1.36,20.78,84.78,1007.75 ,0,0,595.32
9/25/2016 6:00,0.95,41.16,42.11,2.94,73.38,169.44,222.52,13.95,1.74,20.59,84.43,1008.41 ,0,0,594.52
9/25/2016 7:00,0.95,36.27,37.22,3.03,76.37,151.18,194.36,15.63,2.28,21.04,80.02,1009.03 ,0,0,561.43
9/25/2016 8:00,1.72,38.83,40.55,3.08,72.5,140.85,181.4,33.6,1.79,21.65,77.75,1009.79 ,0,0,545.98
9/25/2016 9:00,2.35,38.05,40.4,3.44,77.3,140.98,183.2,43.17,1.78,22.74,74.02,1010.41 ,0,0,519.1
9/25/2016 10:00,2.69,42.26,44.95,4.39,86.08,141.92,187.28,34.62,2.05,23.52,71.23,1010.43 ,0,0,500.83
9/25/2016 11:00,2.83,43.59,46.42,7.03,106.52,152.14,205.6,39.68,1.94,24.9,67.27,1009.77 ,0,0,469.95
9/25/2016 12:00,2.22,45.65,47.86,6.57,102.39,158.09,214.8,84.8,1.94,24.94,66.6,1009.25 ,0,0,462.15
9/25/2016 13:00,2.25,41.17,43.42,6.9,106.78,143.81,197.72,247.08,2.26,25.29,65,1008.68 ,0,0,450.12
9/25/2016 14:00,2.08,42.07,44.15,8.72,114.93,133.89,186.96,102.52,2.01,25.75,64.05,1008.25 ,0,0,443.95
9/25/2016 15:00,1.89,47.81,49.7,11.14,115.23,148.32,212.72,92.25,2.07,25.85,65,1007.91 ,0,0,451.95
9/25/2016 16:00,1.2,56.04,57.24,10.34,104.23,158.04,229.25,223.62,1.89,25.49,66.63,1007.84 ,0,0,464.15
9/25/2016 17:00,0.99,51.14,52.14,8.6,102.23,156.42,225.86,146.02,2.06,24.57,68.93,1007.98 ,0,0,481.98
9/25/2016 18:00,0.83,65.86,66.69,6.26,62.09,153.05,215.53,216.9,1.35,23.77,71.52,1008.37 ,0,0,501.33
9/25/2016 19:00,0.7,38.24,38.94,6.19,109.97,143.25,206.75,96.68,2.33,23.75,74.08,1008.96 ,0,0,518.27
9/25/2016 20:00,0.65,27.44,28.09,6.81,119.69,102.28,154.81,151.15,2.2,23.57,74.72,1009.51 ,0,0,521.52
9/25/2016 21:00,0.6,27.02,27.62,6.22,93.58,91.95,140.51,161.77,1.75,23.09,75.85,1009.78 ,0,0,531.85
9/25/2016 22:00,0.73,27.2,27.94,5.36,74.81,77.44,125.85,145.6,1.34,22.65,78.4,1009.72 ,0,0,550.17
9/25/2016 23:00,1.14,39.72,40.86,5.55,50.81,76,123.56,112.77,1.39,22.22,79.27,1009.51 ,0,0,557.42
9/26/2016 0:00,1.16,39.43,40.6,5.53,42.43,72,116.01,88.58,1.12,21.83,79.12,1009.25 ,0,0,554.83
